公金支出情報（平成３０年５月（出納整理期間）分）,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
局名,部名,課名,支払日,会計名,款名,項名,目名,節・細節名,支払内容（件名）,　　　支払額　（円）　
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,福祉保健費,障害者施策推進費,障害者福祉費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"22,074 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,福祉保健費,障害者施策推進費,障害者センター費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"125,086 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,福祉保健費,障害者施策推進費,障害者施設費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"44,148 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,福祉保健費,障害者施策推進費,精神保健福祉費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"36,790 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,福祉保健費,健康安全費,感染症対策費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"80,938 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,教育費,教育管理費,電子計算事務費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"1,434,817 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,学務費,私立学校振興費,管理費,使用料及賃借料,新業務系端末等の借入れ(３月分）,"7,358 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,ネットワーク監視装置等の借入れ(再リース)(３月分）,"218,538 "
総務局,情報通信企画部,企画課,平成30年05月08日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,プロジェクタ等の借入れ(平成29年度開始分)(その２),"30,618 "
総務局,情報通信企画部,企画課,平成30年05月09日,一般会計,総務費,総務管理費,総務管理費,委託料,TAIMS仮想化基本設計委託,"401,760,000 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都オープンデータカタログサイトに係る運用・保守業務委託(そ,"2,558,304 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,日経コンピュータ外５件の買入れ（第２回支払分）,"76,300 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,平成29年度ホームページ作成統一基準・アクセシビリティ講習会実施,"907,200 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,東京都オープンデータアプリコンテストに係る印刷業務委託,"591,559 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,TAIMS全庁ポータルデザイン追加作業委託,"1,818,180 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都オープンデータアプリコンテスト運営業務委託,"7,160,400 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,工事請負費,ＬＡＮ設備新設・撤去等工事（単価契約）,"1,860,732 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,委託料,ＴＡＩＭＳ端末マスタ構築作業委託,"7,020,000 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,自治体ソリューションの買入れ,"12,960 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー利用料金の支払い(３月分）,"28,249 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,チケットによるタクシー利用料金の支払い（平成29年度その2）,"189,438 "
総務局,情報通信企画部,企画課,平成30年05月10日,一般会計,総務費,総務管理費,総務管理費,負担金補助及交付金,平成29年度課題設定・解決能力強化研修受講に係る経費,"129,000 "
総務局,情報通信企画部,企画課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,システムライフサイクル管理の標準化支援業務委託,"9,696,812 "
総務局,情報通信企画部,企画課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,平成29年度サイバーセキュリティ技術支援委託,"95,688,000 "
総務局,情報通信企画部,企画課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都のオープンデータに係るＣＳＶデータ化作業委託,"10,785,603 "
総務局,情報通信企画部,企画課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,役務費,セキュリティソフトウェアの更新に係るLGWAN-ASPサービスの利用申込,"45,360 "
総務局,情報通信企画部,企画課,平成30年05月16日,一般会計,総務費,総務管理費,総務管理費,委託料,TAIMS端末新OS、Office2016導入影響調査委託,"11,370,240 "
総務局,情報通信企画部,企画課,平成30年05月17日,一般会計,総務費,総務管理費,総務管理費,委託料,ウェブサイトの改ざん検知業務等の委託,"9,676,800 "
総務局,情報通信企画部,企画課,平成30年05月18日,一般会計,総務費,総務管理費,総務管理費,負担金補助及交付金,島しょ5村6島情報通信基盤整備(第三期)、保守及び運用,"640,159,200 "
総務局,情報通信企画部,企画課,平成30年05月21日,一般会計,総務費,総務管理費,総務管理費,委託料,東京都オープンデータアイデアソンキャラバン運営業務委託,"11,194,524 "
総務局,情報通信企画部,企画課,平成30年05月21日,一般会計,総務費,総務管理費,総務管理費,旅費 普通旅費,旅費の支給について（平成30年３月旅行分等）,"5,529 "
総務局,人事部,人事課,平成30年05月01日,一般会計,総務費,総務管理費,総務管理費,委託料,電子計算機入力データファイル作成処理委託代金の支出(3月）,"29,231 "
総務局,人事部,人事課,平成30年05月01日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,複写サービスに関する契約(人事部)(単価契約)代金の支出,"82,549 "
総務局,人事部,人事課,平成30年05月02日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「ICカード」下半期分の作成（単価契約）代金（1〜3）,"8,355,312 "
総務局,人事部,人事課,平成30年05月02日,一般会計,総務費,総務管理費,総務管理費,委託料,「ICカード」下半期分の作成（単価契約）代金（1〜3）,"3,182,976 "
総務局,人事部,人事課,平成30年05月07日,一般会計,総務費,総務管理費,総務管理費,委託料,採用候補者及び管理職候補者等健康診断委託（1〜3）,"604,800 "
総務局,人事部,人事課,平成30年05月07日,一般会計,総務費,総務管理費,総務管理費,報償費,人事部業務に係る法的支援委託（単価契約）代金（3）,"6,016 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,パーソナルコンピュータ等の買入れ,"194,184 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,30大学院派遣プログラムTOEFL受験料の支出,"484,256 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,H29語学能力向上支援に係る支援金の支出について,"250,900 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,委託料,内部管理事務の最適化に係る調査・提案等委託,"199,800 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,平成２９年度タクシーチケット利用代金支出（3月）,"308,353 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,平成２９年度タクシーチケット利用代金支出（3月）,"1,610 "
総務局,人事部,人事課,平成30年05月11日,一般会計,総務費,総務管理費,福利厚生費,使用料及賃借料,平成２９年度タクシーチケット利用代金支出（3月）,"4,410 "
総務局,人事部,人事課,平成30年05月14日,一般会計,総務費,総務管理費,総務管理費,需用費 一般需用費,「日経ビジネス」外2点の購入,"65,800 "
総務局,人事部,人事課,平成30年05月14日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,H29第2回統括課長代理自己啓発支援の支出について,"256,800 "
総務局,人事部,人事課,平成30年05月15日,一般会計,総務費,総務管理費,総務管理費,使用料及賃借料,NASの賃借料の支出（平成30年3月分）,"18,792 "
総務局,人事部,人事課,平成30年05月16日,一般会計,総務費,総務管理費,総務管理費,委託料,職員採用に係るPR活動業務委託,"51,060,890 "
総務局,人事部,人事課,平成30年05月16日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,31大学院派遣プログラムTOEFL受験料の支給,"79,441 "
総務局,人事部,人事課,平成30年05月16日,一般会計,総務費,人事委員会費,管理費,委託料,職員採用に係るPR活動業務委託,"48,277,510 "
総務局,人事部,人事課,平成30年05月21日,一般会計,総務費,総務管理費,職員研修費,負担金補助及交付金,30大学院派遣プログラム（MPM・短期）渡米前研修費用支出,"3,840,000 "
